version,method,interview_id,section_id,section_title,score,rank
mwe,bm25,I00056,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",919.0019987544472,4
mwe,bm25,I00056,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,911.7608235682012,5
mwe,bm25,I00057,S00073,Modalidades del trabajo forzoso,545.2876588020216,1
mwe,bm25,I00057,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,528.7483437047144,2
mwe,bm25,I00057,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",460.7928240676124,3
mwe,bm25,I00057,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,456.6157943433938,4
mwe,bm25,I00057,S00140,Atacar los diálogos para la solución política,448.6277415342249,5
mwe,bm25,I00058,S00073,Modalidades del trabajo forzoso,458.0116748021491,1
mwe,bm25,I00058,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,443.81429339683683,2
mwe,bm25,I00058,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,404.08190739796186,3
mwe,bm25,I00058,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",377.9159112079808,4
mwe,bm25,I00058,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,375.2756390839389,5
mwe,bm25,I00059,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,553.1757569217714,1
mwe,bm25,I00059,S00119,El orden y la disciplina interna de los grupos armados,484.37355891702515,2
mwe,bm25,I00059,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,467.19681987877084,3
mwe,bm25,I00059,S00073,Modalidades del trabajo forzoso,463.00507673348716,4
mwe,bm25,I00059,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,461.17437100515696,5
mwe,bm25,I00060,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,688.6999344759213,1
mwe,bm25,I00060,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,639.600281645336,2
mwe,bm25,I00060,S00073,Modalidades del trabajo forzoso,627.0220243333324,3
mwe,bm25,I00060,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,598.9931208031613,4
mwe,bm25,I00060,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,589.1696842751896,5
mwe,bm25,I00061,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,595.6305936859496,1
mwe,bm25,I00061,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,563.6277854616661,2
mwe,bm25,I00061,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",560.1531904487883,3
mwe,bm25,I00061,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,545.8038689434962,4
mwe,bm25,I00061,S00073,Modalidades del trabajo forzoso,541.4479990025967,5
mwe,bm25,I00062,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,671.443593568258,1
mwe,bm25,I00062,S00073,Modalidades del trabajo forzoso,646.9533302886186,2
mwe,bm25,I00062,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,632.9794689774471,3
mwe,bm25,I00062,S00026,Entre la indiferencia y la búsqueda,627.4432387934728,4
mwe,bm25,I00062,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,626.4974612523963,5
mwe,bm25,I00063,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,766.0822100099496,1
mwe,bm25,I00063,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",719.0258020223755,2
mwe,bm25,I00063,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,710.8997903585474,3
mwe,bm25,I00063,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,708.0353335191198,4
mwe,bm25,I00063,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,700.8393207432101,5
mwe,bm25,I00064,S00073,Modalidades del trabajo forzoso,449.76454765845494,1
mwe,bm25,I00064,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,399.8610759236014,2
mwe,bm25,I00064,S00122,La imposición del control social de la población civil por el paramilitarismo,394.0249351698815,3
mwe,bm25,I00064,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",390.5256777994014,4
mwe,bm25,I00064,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,375.7884697056752,5
mwe,bm25,I00065,S00073,Modalidades del trabajo forzoso,422.0824259596387,1
mwe,bm25,I00065,S00047,Las finalidades de la tortura,389.90118042589995,2
mwe,bm25,I00065,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,377.1426910952158,3
mwe,bm25,I00065,S00119,El orden y la disciplina interna de los grupos armados,373.31483454539654,4
mwe,bm25,I00065,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,372.96507474808453,5
mwe,bm25,I00066,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,553.8519411671402,1
mwe,bm25,I00066,S00073,Modalidades del trabajo forzoso,551.5369011833014,2
mwe,bm25,I00066,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",514.682764293257,3
mwe,bm25,I00066,S00122,La imposición del control social de la población civil por el paramilitarismo,478.7367767372088,4
mwe,bm25,I00066,S00119,El orden y la disciplina interna de los grupos armados,477.2483419859923,5
mwe,bm25,I00067,S00073,Modalidades del trabajo forzoso,300.52221883082933,1
mwe,bm25,I00067,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,282.494565806591,2
mwe,bm25,I00067,S00122,La imposición del control social de la población civil por el paramilitarismo,269.8892336285978,3
mwe,bm25,I00067,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",267.35890687554206,4
mwe,bm25,I00067,S00119,El orden y la disciplina interna de los grupos armados,260.2866176301036,5
mwe,bm25,I00068,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,492.7801829621334,1
mwe,bm25,I00068,S00073,Modalidades del trabajo forzoso,477.7487510740966,2
mwe,bm25,I00068,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,452.16047661464233,3
mwe,bm25,I00068,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",420.87067824879034,4
mwe,bm25,I00068,S00122,La imposición del control social de la población civil por el paramilitarismo,418.39981447348333,5
mwe,bm25,I00069,S00119,El orden y la disciplina interna de los grupos armados,207.9619825212856,1
mwe,bm25,I00069,S00054,Las distintas violencias sexuales en el conflicto armado,198.6773630067621,2
mwe,bm25,I00069,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,191.39452726101695,3
mwe,bm25,I00069,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,183.94164116116215,4
mwe,bm25,I00069,S00047,Las finalidades de la tortura,182.8239609130036,5
mwe,bm25,I00070,S00073,Modalidades del trabajo forzoso,358.5600331334725,1
mwe,bm25,I00070,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,352.5468771944757,2
mwe,bm25,I00070,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,351.20561217363763,3
mwe,bm25,I00070,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",339.43527456822653,4
mwe,bm25,I00070,S00054,Las distintas violencias sexuales en el conflicto armado,331.96612904137186,5
mwe,bm25,I00071,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,311.9679420676642,1
mwe,bm25,I00071,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,308.92556522896837,2
mwe,bm25,I00071,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",303.6729888018761,3
mwe,bm25,I00071,S00144,El avance de los grupos armados,302.3992575423592,4
mwe,bm25,I00071,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",299.3076613729986,5
mwe,bm25,I00072,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,599.5913521989885,1
mwe,bm25,I00072,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,549.6469387771856,2
mwe,bm25,I00072,S00144,El avance de los grupos armados,504.78581871401497,3
mwe,bm25,I00072,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",501.46195469075116,4
mwe,bm25,I00072,S00073,Modalidades del trabajo forzoso,501.27699669823545,5
mwe,bm25,I00073,S00073,Modalidades del trabajo forzoso,692.197772186196,1
mwe,bm25,I00073,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,682.784347512295,2
mwe,bm25,I00073,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,665.5911415810857,3
mwe,bm25,I00073,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",616.0172575736167,4
mwe,bm25,I00073,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,611.9524299132358,5
mwe,bm25,I00074,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,723.0752953888034,1
mwe,bm25,I00074,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,718.4267542147843,2
mwe,bm25,I00074,S00122,La imposición del control social de la población civil por el paramilitarismo,686.5387547041752,3
mwe,bm25,I00074,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,679.5526605815987,4
mwe,bm25,I00074,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",674.9778732795974,5
mwe,bm25,I00075,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,542.0355317938614,1
mwe,bm25,I00075,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,497.7239483678307,2
mwe,bm25,I00075,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,492.0658723784613,3
mwe,bm25,I00075,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,488.5688883374155,4
mwe,bm25,I00075,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",453.15096391491727,5
mwe,bm25,I00076,S00140,Atacar los diálogos para la solución política,640.0561246208227,1
mwe,bm25,I00076,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,637.4863957016739,2
mwe,bm25,I00076,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",616.8400291973211,3
mwe,bm25,I00076,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,612.2351997813555,4
mwe,bm25,I00076,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,606.0667998870146,5
mwe,bm25,I00077,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,527.9809531577063,1
mwe,bm25,I00077,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,494.5797874816666,2
mwe,bm25,I00077,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,488.1055371143422,3
mwe,bm25,I00077,S00141,Agresiones contra desmovilizados,481.7565334759329,4
mwe,bm25,I00077,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",479.2060510361719,5
mwe,bm25,I00078,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,566.0449736192766,1
mwe,bm25,I00078,S00073,Modalidades del trabajo forzoso,454.37791113868735,2
mwe,bm25,I00078,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",454.35139861978195,3
mwe,bm25,I00078,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",448.2526400097954,4
mwe,bm25,I00078,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,444.0169240949182,5
mwe,bm25,I00079,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,470.4252522662361,1
mwe,bm25,I00079,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,464.9146172275343,2
mwe,bm25,I00079,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,456.71013980670574,3
mwe,bm25,I00079,S00122,La imposición del control social de la población civil por el paramilitarismo,451.2150772550837,4
mwe,bm25,I00079,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",443.49520086326936,5
mwe,bm25,I00080,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,445.6270738971652,1
mwe,bm25,I00080,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,436.85313061158996,2
mwe,bm25,I00080,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,418.9613238880434,3
mwe,bm25,I00080,S00119,El orden y la disciplina interna de los grupos armados,417.3957030699135,4
mwe,bm25,I00080,S00122,La imposición del control social de la población civil por el paramilitarismo,412.09815916828285,5
mwe,bm25,I00081,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,1064.5306611709796,1
mwe,bm25,I00081,S00073,Modalidades del trabajo forzoso,1003.673128000801,2
mwe,bm25,I00081,S00119,El orden y la disciplina interna de los grupos armados,1000.92650782143,3
mwe,bm25,I00081,S00144,El avance de los grupos armados,994.424106527773,4
mwe,bm25,I00081,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,993.5275591785382,5
mwe,bm25,I00082,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,560.3856579789709,1
mwe,bm25,I00082,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",513.4091561315919,2
mwe,bm25,I00082,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,503.81172291596084,3
mwe,bm25,I00082,S00140,Atacar los diálogos para la solución política,494.7800327968783,4
mwe,bm25,I00082,S00122,La imposición del control social de la población civil por el paramilitarismo,475.46872511044006,5
mwe,bm25,I00083,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,1176.2738235284733,1
mwe,bm25,I00083,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,1137.7101749010521,2
mwe,bm25,I00083,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,1122.6693725184168,3
mwe,bm25,I00083,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,1085.5042072297044,4
mwe,bm25,I00083,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",1084.05539320863,5
mwe,bm25,I00084,S00119,El orden y la disciplina interna de los grupos armados,728.78019266628,1
mwe,bm25,I00084,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,721.0389422406917,2
mwe,bm25,I00084,S00144,El avance de los grupos armados,697.2762909812013,3
mwe,bm25,I00084,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,677.4723698732621,4
mwe,bm25,I00084,S00073,Modalidades del trabajo forzoso,677.0634771150754,5
